w;x;x*-x;iterations;cond;
0,71;1;6,63636e-12;142;10,2317;
;2;-2,4718e-12;;
;3;8,04912e-12;;
;4;2,29994e-12;;
;5;-7,92255e-13;;
;6;6,19327e-12;;
;7;-9,05054e-12;;
;8;7,60636e-12;;
;9;-7,60103e-12;;
;10;2,65032e-12;;
;11;-6,23324e-12;;
;12;1,52589e-12;;
w;x;x*-x;iterations;cond;
0,87;1;5,97278e-12;114;10,2035;
;2;-2,23643e-12;;
;3;7,28262e-12;;
;4;2,08011e-12;;
;5;-7,12319e-13;;
;6;5,59996e-12;;
;7;-8,17568e-12;;
;8;6,87628e-12;;
;9;-6,87095e-12;;
;10;2,39986e-12;;
;11;-5,63638e-12;;
;12;1,38201e-12;;
w;x;x*-x;iterations;cond;
0,88;1;6,78568e-12;112;10,0789;
;2;-2,45803e-12;;
;3;8,27516e-12;;
;4;2,41362e-12;;
;5;-7,37188e-13;;
;6;6,38423e-12;;
;7;-9,15978e-12;;
;8;7,81952e-12;;
;9;-7,6934e-12;;
;10;2,77289e-12;;
;11;-6,29186e-12;;
;12;1,62537e-12;;
w;x;x*-x;iterations;cond;
0,89;1;2,38354e-12;116;3,90657;
;2;-3,58824e-13;;
;3;2,95008e-12;;
;4;1,1724e-12;;
;5;2,1938e-13;;
;6;2,37232e-12;;
;7;-2,367e-12;;
;8;2,78177e-12;;
;9;-1,98419e-12;;
;10;1,28431e-12;;
;11;-1,5099e-12;;
;12;9,32587e-13;;
