w;x;x*-x;iterations;cond;
;9;5,91527e-13;;
;10;8,79297e-13;;
;11;1,09779e-12;;
;12;5,04485e-13;;
w;x;x*-x;iterations;cond;
1,6;7,01081e+306;-7,01081e+306;7 396;-na n(i nd);
;-1,99889e+306;1,99889e+306;;
;-3,931e+306;3,931e+306;;
;2,93377e+305;-2,93377e+305;;
;inf;-inf;;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
w;x;x*-x;iterations;cond;
1,7;-8,50961e+306;8,50961e+306;3 023;-na n(i nd);
;2,55092e+306;-2,55092e+306;;
;4,84805e+306;-4,84805e+306;;
;-5,39423e+305;5,39423e+305;;
;-inf;inf;;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
w;x;x*-x;iterations;cond;
1,8;-9,20294e+306;9,20294e+306;1 987;-na n(i nd);
;2,83779e+306;-2,83779e+306;;
;5,25439e+306;-5,25439e+306;;
;-7,34103e+305;7,34103e+305;;
;-inf;inf;;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
w;x;x*-x;iterations;cond;
1,9;1,54849e+307;-1,54849e+307;1 522;-na n(i nd);
;-4,82197e+306;4,82197e+306;;
;-8,75142e+306;8,75142e+306;;
;1,42048e+306;-1,42048e+306;;
;inf;-inf;;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
w;x;x*-x;iterations;cond;
2;1,7364e+307;-1,7364e+307;1 256;-na n(i nd);
;-5,3706e+306;5,3706e+306;;
;-9,59875e+306;9,59875e+306;;
;1,7333e+306;-1,7333e+306;;
;inf;-inf;;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
;-na n(i nd);-na n(i nd);;
